artist,title,artist_list,total_weeks,peak_rank,debut_rank,end_rank,peak_week,decay_rate,post_peak_length
"Tyler, The Creator Featuring Doechii",Balloon,"['Tyler, The Creator', 'Doechii']",4,56.0,56.0,99.0,0,-14.333333333333334,3
"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",Sticky,"['Tyler, The Creator', 'GloRilla', 'Sexyy Red', 'Lil Wayne']",20,10.0,14.0,58.0,1,-2.6666666666666665,18
"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams",Juggernaut,"['Tyler, The Creator', 'Lil Uzi Vert', 'Pharrell Williams']",2,40.0,40.0,99.0,0,-59.0,1
"Tyler, The Creator Featuring Lola Young",Like Him,"['Tyler, The Creator', 'Lola Young']",28,29.0,45.0,77.0,1,-1.8461538461538463,26
"Tyler, The Creator Featuring Madison McFerrin",Don't You Worry Baby,"['Tyler, The Creator', 'Madison McFerrin']",2,59.0,59.0,82.0,0,-23.0,1
"Tyler, The Creator Featuring ScHoolboy Q & Santigold",Thought I Was Dead,"['Tyler, The Creator', 'ScHoolboy Q', 'Santigold']",4,32.0,32.0,75.0,0,-14.333333333333334,3
"Tyler, The Creator Featuring Sk8brd",Big Poe,"['Tyler, The Creator', 'Sk8brd']",2,33.0,33.0,59.0,0,-26.0,1
"Tyler, The Creator Featuring Teezo Touchdown","Darling, I","['Tyler, The Creator', 'Teezo Touchdown']",5,15.0,15.0,83.0,0,-17.0,4
"Tyler, The Creator Featuring Yebba",I'll Take Care Of You,"['Tyler, The Creator', 'Yebba']",2,55.0,55.0,66.0,0,-11.0,1
Ugly God,Water,['Ugly God'],4,80.0,100.0,99.0,2,-19.0,1
Usher Featuring Lil Jon & Ludacris,Yeah!,"['Usher', 'Lil Jon', 'Ludacris']",2,20.0,20.0,47.0,0,-27.0,1
Usher Featuring Young Thug,No Limit,"['Usher', 'Young Thug']",20,32.0,80.0,69.0,12,-5.285714285714286,7
Wale,My PYT,['Wale'],15,54.0,94.0,92.0,7,-5.428571428571429,7
Wale Featuring Jeremih,On Chill,"['Wale', 'Jeremih']",23,22.0,86.0,46.0,9,-1.8461538461538463,13
Walk the Moon,One Foot,['Walk the Moon'],8,65.0,80.0,98.0,5,-16.5,2
Walker Hayes,Fancy Like,['Walker Hayes'],45,3.0,51.0,45.0,15,-1.4482758620689655,29
WhoHeem,Lets Link,['WhoHeem'],3,86.0,90.0,96.0,1,-10.0,1
William Michael Morgan,I Met A Girl,['William Michael Morgan'],9,60.0,99.0,94.0,5,-11.333333333333334,3
Willow Featuring Travis Barker,transparentsoul,"['Willow', 'Travis Barker']",6,76.0,87.0,92.0,1,-4.0,4
Wisin Featuring Ozuna,Escapate Conmigo,"['Wisin', 'Ozuna']",20,63.0,89.0,76.0,10,-1.4444444444444444,9
Wiz Khalifa Featuring Charlie Puth,See You Again,"['Wiz Khalifa', 'Charlie Puth']",12,30.0,42.0,49.0,2,-2.111111111111111,9
X Ambassadors,Unsteady,['X Ambassadors'],34,20.0,99.0,39.0,27,-3.1666666666666665,6
XXXTENTACION,Look At Me!,['XXXTENTACION'],20,34.0,95.0,60.0,8,-2.3636363636363638,11
XXXTENTACION,Revenge,['XXXTENTACION'],2,77.0,77.0,96.0,0,-19.0,1
XXXTENTACION,Sad!,['XXXTENTACION'],38,1.0,17.0,46.0,15,-2.0454545454545454,22
XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,"['XXXTENTACION', 'Lil Pump', 'Maluma', 'Swae Lee']",17,28.0,28.0,98.0,0,-4.375,16
Xavi,Corazon de Piedra,['Xavi'],4,73.0,73.0,87.0,0,-4.666666666666667,3
Xavi,La Diabla,['Xavi'],20,20.0,76.0,84.0,5,-4.571428571428571,14
Xavi,La Victima,['Xavi'],15,46.0,91.0,96.0,5,-5.555555555555555,9
YG,Toxic,['YG'],2,81.0,81.0,94.0,0,-13.0,1
YG Marley,Praise Jah In The Moonlight,['YG Marley'],13,34.0,74.0,94.0,4,-7.5,8
"YG, Tyga & Jon Z",Go Loko,"['YG', 'Tyga', 'Jon Z']",19,49.0,71.0,98.0,6,-4.083333333333333,12
YNW Melly,Murder On My Mind,['YNW Melly'],20,14.0,95.0,69.0,4,-3.6666666666666665,15
YNW Melly & 9lokknine,223's,"['YNW Melly', '9lokknine']",19,34.0,87.0,98.0,3,-4.266666666666667,15
Yahritza y Su Esencia,Soy El Unico,['Yahritza y Su Esencia'],5,20.0,20.0,90.0,0,-17.5,4
Yahritza y Su Esencia x Grupo Frontera,Fragil,"['Yahritza y Su Esencia', 'Grupo Frontera']",16,69.0,82.0,76.0,3,-0.5833333333333334,12
Yeat,Breathe,['Yeat'],6,42.0,42.0,85.0,0,-8.6,5
Yeat,Come N Go,['Yeat'],2,93.0,93.0,96.0,0,-3.0,1
Yeat,Talk,['Yeat'],5,42.0,42.0,100.0,0,-14.5,4
Yella Beezy,That's On Me,['Yella Beezy'],20,56.0,92.0,92.0,16,-12.0,3
"Yella Beezy, Gucci Mane & Quavo",Bacc At It Again,"['Yella Beezy', 'Gucci Mane', 'Quavo']",6,78.0,94.0,98.0,4,-20.0,1
Yfn Lucci Featuring PnB Rock,Everyday We Lit,"['Yfn Lucci', 'PnB Rock']",20,33.0,79.0,43.0,14,-2.0,5
Yng Lvcas x Peso Pluma,La Bebe,"['Yng Lvcas', 'Peso Pluma']",23,11.0,77.0,39.0,5,-1.6470588235294117,17
Yo Gotti,Juice,['Yo Gotti'],5,90.0,93.0,100.0,3,-10.0,1
Yo Gotti Featuring E-40,Law,"['Yo Gotti', 'E-40']",9,79.0,85.0,94.0,4,-3.75,4
Yo Gotti Featuring Lil Baby,Put A Date On It,"['Yo Gotti', 'Lil Baby']",20,46.0,65.0,79.0,8,-3.0,11
Yo Gotti Featuring Nicki Minaj,Down In The DM,"['Yo Gotti', 'Nicki Minaj']",19,13.0,57.0,40.0,10,-3.375,8
Yo Gotti Featuring Nicki Minaj,Rake It Up,"['Yo Gotti', 'Nicki Minaj']",22,8.0,78.0,34.0,11,-2.6,10
Young M.A,OOOUUU,['Young M.A'],20,19.0,85.0,39.0,9,-2.0,10
Young Nudy Featuring 21 Savage,Peaches & Eggplants,"['Young Nudy', '21 Savage']",20,33.0,92.0,72.0,14,-7.8,5
